station,evid,pickTime
RSPN,122370,2018-07-05 04:55:17.243
RSPN,122372,2018-07-05 05:31:29.048
RSPN,122373,2018-07-05 06:25:36.111
RSPN,122379,2018-07-05 08:33:22.055
RSPN,122381,2018-07-05 08:51:36.955
RSPN,122382,2018-07-05 09:02:59.563
RSPN,122383,2018-07-05 09:14:13.150
RSPN,122387,2018-07-05 10:04:36.243
RSPN,122392,2018-07-05 10:45:44.647
RSPN,122408,2018-07-05 20:41:13.119
RSPN,122412,2018-07-05 21:08:36.649
RSPN,122414,2018-07-05 22:43:09.115
RSPN,122415,2018-07-05 22:53:33.614
RSPN,122419,2018-07-05 23:57:02.347
RSPN,122422,2018-07-06 00:55:16.487
RSPN,122427,2018-07-06 01:22:46.387
RSPN,122429,2018-07-06 01:32:32.306
RSPN,122432,2018-07-06 02:00:12.554
RSPN,122433,2018-07-06 02:16:01.110
RSPN,122444,2018-07-06 05:38:59.633
RSPN,122447,2018-07-06 08:34:23.792
RSPN,122448,2018-07-06 08:41:49.817
RSPN,122449,2018-07-06 09:19:57.003
RSPN,122453,2018-07-06 11:49:23.892
RSPN,122455,2018-07-06 12:48:43.829
RSPN,122456,2018-07-06 12:55:31.280
RSPN,122457,2018-07-06 13:05:14.406
RSPN,122460,2018-07-06 13:27:15.204
RSPN,122461,2018-07-06 13:48:29.025
RSPN,122465,2018-07-06 15:07:15.043
RSPN,122466,2018-07-06 15:24:51.344
RSPN,122467,2018-07-06 15:33:59.312
RSPN,122472,2018-07-06 17:13:28.755
RSPN,122473,2018-07-06 17:29:37.422
RSPN,122474,2018-07-06 17:31:50.373
RSPN,122475,2018-07-06 17:34:43.350
RSPN,122477,2018-07-06 18:28:56.144
RSPN,122478,2018-07-06 18:29:59.915
RSPN,122482,2018-07-06 19:36:38.456
RSPN,122486,2018-07-06 20:09:26.798
RSPN,122489,2018-07-06 20:30:20.219
RSPN,122499,2018-07-06 22:54:52.484
RSPN,122500,2018-07-06 23:09:47.213
RSPN,122504,2018-07-07 01:38:15.248
RSPN,122508,2018-07-07 03:00:01.361
RSPN,122515,2018-07-07 07:03:00.243
RSPN,122518,2018-07-07 08:49:51.772
RSPN,122519,2018-07-07 09:04:39.430
RSPN,122526,2018-07-07 15:22:37.289
RSPN,122529,2018-07-07 17:23:11.381
RSPN,122532,2018-07-07 17:50:34.101
RSPN,122534,2018-07-07 18:05:24.713
RSPN,122535,2018-07-07 18:07:14.966
RSPN,122536,2018-07-07 18:19:08.498
RSPN,122537,2018-07-07 18:28:30.293
RSPN,122546,2018-07-07 23:33:46.510
RSPN,122552,2018-07-08 06:28:46.992
RSPN,122553,2018-07-08 08:09:59.518
RSPN,122554,2018-07-08 11:04:07.481
RSPN,122555,2018-07-08 12:39:15.015
RSPN,122557,2018-07-08 13:30:54.239
RSPN,122561,2018-07-08 14:51:47.696
RSPN,122562,2018-07-08 18:18:09.906
RSPN,122563,2018-07-08 18:36:56.603
RSPN,122564,2018-07-08 19:00:54.726
RSPN,122568,2018-07-08 20:40:51.414
RSPN,122569,2018-07-08 20:43:20.966
RSPN,122574,2018-07-08 23:58:59.133
RSPN,122579,2018-07-09 05:19:46.337
RSPN,122582,2018-07-09 06:01:18.963
RSPN,122583,2018-07-09 06:03:25.631
RSPN,122584,2018-07-09 06:30:03.076
RSPN,122597,2018-07-09 15:16:12.179
RSPN,122605,2018-07-09 20:46:00.172
RSPN,122606,2018-07-09 20:47:01.620
RSPN,122608,2018-07-09 21:07:19.576
RSPN,122625,2018-07-10 14:05:50.760
RSPN,122626,2018-07-10 15:22:43.400
RSPN,122630,2018-07-10 19:11:28.891
RSPN,122638,2018-07-10 23:04:21.262
RSPN,122644,2018-07-11 00:13:57.116
RSPN,122648,2018-07-11 01:09:36.786
RSPN,122652,2018-07-11 06:33:44.805
RSPN,122653,2018-07-11 07:51:43.721
RSPN,122660,2018-07-11 15:00:28.777
RSPN,122661,2018-07-11 17:06:52.213
RSPN,122667,2018-07-11 20:43:53.183
RSPN,122670,2018-07-11 21:59:35.864
RSPN,122671,2018-07-11 22:10:08.237
RSPN,122672,2018-07-12 00:43:05.072
RSPN,122675,2018-07-12 05:16:19.652
RSPN,122676,2018-07-12 05:39:47.824
RSPN,122677,2018-07-12 07:00:40.070
RSPN,122679,2018-07-12 08:11:56.401
RSPN,122681,2018-07-12 11:43:12.851
RSPN,122685,2018-07-12 19:57:59.598
RSPN,122687,2018-07-12 22:27:44.372
RSPN,122690,2018-07-13 00:11:49.229
RSPN,122691,2018-07-13 01:37:41.113
RSPN,122693,2018-07-13 06:52:12.611
RSPN,122706,2018-07-14 08:48:58.458
RSPN,122709,2018-07-14 11:26:30.714
RSPN,122721,2018-07-15 14:16:35.249
RSPN,122739,2018-07-16 21:48:23.010
RSPN,122749,2018-07-18 15:24:14.592
RSPN,122752,2018-07-18 21:24:59.242
RSPN,122753,2018-07-18 23:51:20.152
RSPN,122757,2018-07-19 07:48:02.312
RSPN,122758,2018-07-20 01:10:38.924
RSPN,122762,2018-07-20 16:58:28.398
RSPN,122763,2018-07-20 17:01:24.999
RSPN,122764,2018-07-20 18:53:02.566
RSPN,122780,2018-07-22 07:21:13.560
RSPN,122815,2018-07-27 10:12:10.751
RSPN,122816,2018-07-27 10:35:57.104
RSPN,122819,2018-07-27 13:38:09.838
RSPN,122820,2018-07-27 16:05:39.482
RSPN,122822,2018-07-28 00:02:38.953
RSPN,122824,2018-07-28 01:53:44.229
RSPN,122836,2018-07-28 15:49:01.900
RSPN,122845,2018-07-29 00:08:00.411
RSPN,122846,2018-07-29 00:27:05.028
RSPN,122847,2018-07-29 00:43:33.140
RSPN,122848,2018-07-29 06:27:17.306
RSPN,122870,2018-07-30 08:03:41.797
RSPN,122874,2018-07-30 18:54:45.931
RSPN,122887,2018-07-31 16:45:43.629
RSPN,122890,2018-08-01 00:49:27.700
RSPN,122893,2018-08-01 02:06:45.561
RSPN,122913,2018-08-03 00:10:43.557
RSPN,122929,2018-08-05 00:33:30.519
RSPN,122932,2018-08-05 00:52:58.565
RSPN,122933,2018-08-05 01:28:18.276
RSPN,122941,2018-08-06 21:34:56.080
RSPN,122947,2018-08-07 15:01:08.384
RSPN,122960,2018-08-10 01:41:47.658
RSPN,122961,2018-08-10 12:40:19.866
RSPN,122962,2018-08-10 14:40:54.899
RSPN,122964,2018-08-10 19:13:16.623
RSPN,122974,2018-08-12 17:41:51.498
RSPN,122979,2018-08-13 05:56:53.973
RSPN,122995,2018-08-18 22:59:14.445
RSPN,123014,2018-08-23 20:54:35.083
RSPN,123015,2018-08-24 02:53:22.708
RSPN,123021,2018-08-24 20:44:49.154
RSPN,123036,2018-08-30 23:24:11.575
RSPN,123039,2018-09-01 04:35:28.225
RSPN,123084,2018-09-19 04:42:37.647
RSPN,123099,2018-09-24 08:00:04.988
RSPN,123129,2018-10-02 04:47:59.838
RSPN,123140,2018-10-04 20:38:23.506
RSPN,123152,2018-10-09 03:15:13.954
RSPN,123208,2018-10-28 18:03:23.280
RSPN,123217,2018-11-01 15:02:10.281
RSPN,123231,2018-11-04 15:06:27.404
RSPN,123235,2018-11-06 22:33:35.858
RSPN,123257,2018-11-13 00:56:32.625
RSPN,123258,2018-11-13 16:54:23.618
RSPN,123319,2018-12-23 11:38:48.491
RSPN,123379,2019-01-28 20:12:05.921
RSPN,123394,2019-02-06 04:35:52.835
RSPN,123433,2019-03-07 20:53:11.243
RSPN,123438,2019-03-12 23:52:58.901
RSPN,123455,2019-03-25 20:34:48.578
RSPN,123471,2019-04-04 12:26:15.047
RSPN,123517,2019-05-05 02:10:18.484
RSPN,123522,2019-05-07 08:58:52.361
RSPN,123541,2019-05-17 02:15:52.079
RSPN,123549,2019-05-19 14:47:42.824
RSPN,123585,2019-06-03 22:54:23.887
RSPN,123622,2019-06-18 15:30:37.898
RSPN,123624,2019-06-19 22:32:55.382
RSPN,123663,2019-07-01 19:34:57.331
RSPN,123703,2019-07-23 01:03:07.690
RSPN,123714,2019-08-03 00:26:03.354
RSPN,123737,2019-08-21 23:45:02.260
RSPN,123744,2019-08-25 05:49:37.794
RSPN,123768,2019-09-14 16:27:07.473
RSPN,123785,2019-09-24 00:48:35.105
RSPN,123793,2019-10-01 16:39:09.945
RSPN,123806,2019-10-06 05:15:05.184
RSPN,123816,2019-10-10 18:53:39.618
RSPN,123832,2019-10-15 19:16:04.138
RSPN,123835,2019-10-17 21:28:56.336
RSPN,123859,2019-10-31 11:35:04.807
RSPN,123863,2019-11-01 18:40:46.339
RSPN,123925,2019-11-23 15:44:56.146
RSPN,123927,2019-11-23 19:21:23.246
RSPN,123932,2019-11-25 03:57:27.531
RSPN,124057,2020-01-23 22:58:23.444
RSPN,124156,2020-03-13 04:00:03.025
RSPN,124161,2020-03-15 12:14:37.652
RSPN,124197,2020-03-31 03:41:59.933
RSPN,124200,2020-04-01 09:00:00.493
RSPN,124224,2020-04-03 09:35:26.568
RSPN,124239,2020-04-04 05:56:36.041
RSPN,124246,2020-04-04 14:58:57.524
RSPN,124267,2020-04-06 21:49:42.273
RSPN,124446,2020-06-01 20:18:12.192
RSPN,124460,2020-06-09 06:06:18.240
RSPN,124463,2020-06-10 07:32:28.916
RSPN,124464,2020-06-10 07:32:46.788
RSPN,124514,2020-07-12 18:00:44.766
RSPN,124540,2020-08-11 08:40:30.833
RSPN,124562,2020-08-26 20:34:18.591
RSPN,124570,2020-08-30 02:57:28.130
RSPN,124635,2020-10-04 11:25:13.828
RSPN,124640,2020-10-07 16:09:52.430
RSPN,124657,2020-10-15 18:55:13.604
RSPN,124700,2020-11-01 01:22:10.528
RSPN,124728,2020-11-09 08:45:54.115
RSPN,124825,2020-12-14 07:58:18.590
RSPN,124833,2020-12-16 22:30:38.845
RSPN,124871,2020-12-30 22:10:29.796
RSPN,124987,2021-02-13 03:16:14.667
RSPN,125010,2021-02-24 06:33:11.615
RSPN,125021,2021-02-27 00:08:40.890
RSPN,125032,2021-03-02 07:06:39.825
RSPN,125033,2021-03-02 09:21:02.397
RSPN,125066,2021-03-13 03:06:22.321
RSPN,125086,2021-03-21 01:50:34.871
RSPN,125095,2021-03-26 08:08:51.895
RSPN,125096,2021-03-26 10:18:58.902
RSPN,125111,2021-04-05 18:42:38.280
RSPN,125128,2021-04-09 15:12:54.509
RSPN,125136,2021-04-13 19:54:50.024
RSPN,125148,2021-04-17 09:56:44.227
RSPN,125160,2021-04-22 19:05:12.363
RSPN,125212,2021-05-17 15:28:54.444
RSPN,125231,2021-05-27 17:40:30.067
RSPN,125236,2021-05-30 20:34:04.810
RSPN,125272,2021-06-11 19:22:16.052
RSPN,125295,2021-06-20 11:11:11.913
RSPN,125306,2021-06-25 06:31:44.685
RSPN,125319,2021-07-02 13:28:13.172
RSPN,125354,2021-07-21 00:04:43.132
RSPN,125389,2021-08-13 22:32:52.205
RSPN,125393,2021-08-17 22:04:31.335
RSPN,125462,2021-09-24 22:08:04.913
RSPN,125476,2021-09-28 20:22:49.567
RSPN,125623,2021-11-13 16:19:48.967
RSPN,125638,2021-11-16 21:49:56.993
RSPN,125690,2021-12-13 14:41:05.289
RSPN,125696,2021-12-16 02:50:55.659
RSPN,125729,2021-12-29 03:13:31.431
RSPN,125733,2021-12-31 00:08:49.494
RSPN,125737,2021-12-31 09:25:30.450
RSPN,125810,2022-01-22 22:19:34.580
RSPN,125814,2022-01-22 23:13:52.063
SPR,122186,2018-06-07 14:08:11.234
SPR,122246,2018-07-02 05:59:38.656
SPR,122251,2018-07-04 01:58:16.771
SPR,122252,2018-07-04 02:49:54.021
SPR,122253,2018-07-04 03:21:48.186
SPR,122254,2018-07-04 03:39:30.029
SPR,122255,2018-07-04 03:41:24.483
SPR,122256,2018-07-04 03:52:03.087
SPR,122260,2018-07-04 04:19:20.584
SPR,122263,2018-07-04 04:35:10.567
SPR,122265,2018-07-04 05:04:33.842
SPR,122268,2018-07-04 05:22:40.057
SPR,122270,2018-07-04 05:57:25.455
SPR,122272,2018-07-04 06:07:36.679
SPR,122277,2018-07-04 07:30:42.311
SPR,122278,2018-07-04 07:54:45.687
SPR,122281,2018-07-04 10:51:57.987
SPR,122285,2018-07-04 12:48:53.916
SPR,122287,2018-07-04 17:16:34.336
SPR,122296,2018-07-04 19:45:42.671
SPR,122297,2018-07-04 19:51:27.541
SPR,122300,2018-07-04 20:04:57.810
SPR,122302,2018-07-04 20:15:00.703
SPR,122309,2018-07-04 20:51:31.532
SPR,122310,2018-07-04 20:56:47.842
SPR,122311,2018-07-04 21:02:57.632
SPR,122312,2018-07-04 21:09:16.458
SPR,122314,2018-07-04 21:16:24.951
SPR,122315,2018-07-04 21:17:00.217
SPR,122323,2018-07-04 22:14:23.826
SPR,122327,2018-07-04 22:30:08.145
SPR,122328,2018-07-04 22:36:06.026
SPR,122332,2018-07-04 23:01:28.289
SPR,122335,2018-07-04 23:25:54.809
SPR,122337,2018-07-04 23:45:45.504
SPR,122341,2018-07-05 00:30:19.206
SPR,122346,2018-07-05 00:51:15.149
SPR,122348,2018-07-05 00:55:08.967
SPR,122350,2018-07-05 01:18:13.003
SPR,122353,2018-07-05 01:24:50.805
SPR,122356,2018-07-05 01:47:02.126
SPR,122357,2018-07-05 01:49:41.093
SPR,122358,2018-07-05 02:12:58.258
SPR,122359,2018-07-05 02:15:29.838
SPR,122362,2018-07-05 03:34:11.325
SPR,122363,2018-07-05 03:49:07.894
SPR,122364,2018-07-05 04:00:07.301
SPR,122371,2018-07-05 05:04:48.717
SPR,122374,2018-07-05 07:08:26.493
SPR,122375,2018-07-05 07:11:51.767
SPR,122378,2018-07-05 08:29:56.866
SPR,122383,2018-07-05 09:14:09.556
SPR,122384,2018-07-05 09:32:24.331
SPR,122385,2018-07-05 09:41:02.469
SPR,122387,2018-07-05 10:04:33.609
SPR,122388,2018-07-05 10:21:23.611
SPR,122389,2018-07-05 10:23:19.961
SPR,122391,2018-07-05 10:43:43.705
SPR,122392,2018-07-05 10:45:41.183
SPR,122393,2018-07-05 11:16:34.421
SPR,122394,2018-07-05 13:05:41.517
SPR,122400,2018-07-05 16:51:40.740
SPR,122402,2018-07-05 17:48:34.091
SPR,122406,2018-07-05 20:20:16.241
SPR,122407,2018-07-05 20:32:26.150
SPR,122409,2018-07-05 20:44:43.551
SPR,122413,2018-07-05 22:27:30.637
SPR,122416,2018-07-05 23:20:42.137
SPR,122417,2018-07-05 23:41:29.658
SPR,122418,2018-07-05 23:50:05.445
SPR,122422,2018-07-06 00:55:13.090
SPR,122423,2018-07-06 00:57:45.264
SPR,122424,2018-07-06 00:59:17.828
SPR,122425,2018-07-06 01:01:07.470
SPR,122426,2018-07-06 01:06:13.494
SPR,122427,2018-07-06 01:22:42.946
SPR,122428,2018-07-06 01:23:11.554
SPR,122429,2018-07-06 01:32:28.938
SPR,122435,2018-07-06 02:43:10.459
SPR,122441,2018-07-06 04:33:57.658
SPR,122444,2018-07-06 05:38:57.177
SPR,122453,2018-07-06 11:49:21.727
SPR,122454,2018-07-06 12:07:57.888
SPR,122459,2018-07-06 13:25:34.962
SPR,122464,2018-07-06 15:03:45.811
SPR,122467,2018-07-06 15:33:56.852
SPR,122480,2018-07-06 18:41:41.974
SPR,122492,2018-07-06 21:36:33.543
SPR,122494,2018-07-06 22:05:49.634
SPR,122495,2018-07-06 22:20:41.937
SPR,122496,2018-07-06 22:44:46.926
SPR,122498,2018-07-06 22:48:05.767
SPR,122499,2018-07-06 22:54:49.991
SPR,122505,2018-07-07 02:07:48.628
SPR,122508,2018-07-07 02:59:58.781
SPR,122521,2018-07-07 10:40:31.350
SPR,122527,2018-07-07 16:02:16.759
SPR,122528,2018-07-07 17:22:35.162
SPR,122529,2018-07-07 17:23:08.880
SPR,122530,2018-07-07 17:33:30.592
SPR,122538,2018-07-07 19:00:43.574
SPR,122549,2018-07-08 01:07:08.760
SPR,122553,2018-07-08 08:09:56.596
SPR,122554,2018-07-08 11:04:05.119
SPR,122556,2018-07-08 12:52:21.478
SPR,122557,2018-07-08 13:30:51.323
SPR,122561,2018-07-08 14:51:45.236
SPR,122564,2018-07-08 19:00:52.190
SPR,122565,2018-07-08 20:04:58.747
SPR,122581,2018-07-09 05:45:28.531
SPR,122597,2018-07-09 15:16:09.491
SPR,122599,2018-07-09 18:37:03.672
SPR,122605,2018-07-09 20:45:57.845
SPR,122619,2018-07-10 01:29:05.288
SPR,122623,2018-07-10 07:39:31.677
SPR,122626,2018-07-10 15:22:39.967
SPR,122633,2018-07-10 19:31:58.636
SPR,122641,2018-07-10 23:51:51.356
SPR,122659,2018-07-11 14:22:43.320
SPR,122661,2018-07-11 17:06:48.769
SPR,122664,2018-07-11 19:59:16.547
SPR,122673,2018-07-12 01:28:49.541
SPR,122675,2018-07-12 05:16:16.998
SPR,122678,2018-07-12 07:53:42.667
SPR,122679,2018-07-12 08:11:53.145
SPR,122680,2018-07-12 11:02:55.731
SPR,122681,2018-07-12 11:43:09.366
SPR,122683,2018-07-12 15:37:25.107
SPR,122688,2018-07-12 22:59:09.615
SPR,122689,2018-07-12 23:00:29.984
SPR,122690,2018-07-13 00:11:46.841
SPR,122691,2018-07-13 01:37:38.606
SPR,122694,2018-07-13 14:24:15.670
SPR,122698,2018-07-13 21:47:54.172
SPR,122699,2018-07-13 21:59:05.444
SPR,122700,2018-07-13 22:14:19.183
SPR,122703,2018-07-14 01:40:27.699
SPR,122704,2018-07-14 01:54:11.047
SPR,122709,2018-07-14 11:26:28.391
SPR,122712,2018-07-14 17:11:50.057
SPR,122714,2018-07-14 22:37:56.569
SPR,122719,2018-07-15 10:58:57.863
SPR,122720,2018-07-15 14:03:36.872
SPR,122723,2018-07-15 17:58:35.964
SPR,122729,2018-07-16 02:41:30.236
SPR,122737,2018-07-16 20:33:21.248
SPR,122741,2018-07-17 02:07:48.104
SPR,122747,2018-07-17 18:01:40.012
SPR,122754,2018-07-19 01:28:03.066
SPR,122757,2018-07-19 07:48:00.192
SPR,122766,2018-07-21 00:57:46.411
SPR,122773,2018-07-21 14:18:53.103
SPR,122778,2018-07-22 06:41:29.072
SPR,122784,2018-07-22 22:22:46.059
SPR,122802,2018-07-26 00:41:43.829
SPR,122803,2018-07-26 01:39:07.759
SPR,122811,2018-07-26 21:59:23.712
SPR,122812,2018-07-27 08:51:20.858
SPR,122835,2018-07-28 15:11:54.403
SPR,122850,2018-07-29 08:46:45.288
SPR,122856,2018-07-29 11:59:54.496
SPR,122857,2018-07-29 12:09:17.235
SPR,122860,2018-07-29 13:16:55.425
SPR,122869,2018-07-30 07:11:43.519
SPR,122879,2018-07-31 00:43:00.934
SPR,122890,2018-08-01 00:49:24.290
SPR,122892,2018-08-01 01:20:13.292
SPR,122893,2018-08-01 02:06:42.079
SPR,122897,2018-08-01 03:17:53.483
SPR,122920,2018-08-04 03:06:28.737
SPR,122921,2018-08-04 03:07:13.800
SPR,122930,2018-08-05 00:44:37.450
SPR,122931,2018-08-05 00:49:14.478
SPR,122932,2018-08-05 00:52:55.009
SPR,122936,2018-08-05 03:24:03.895
SPR,122952,2018-08-08 04:48:05.168
SPR,122953,2018-08-08 10:41:48.568
SPR,122955,2018-08-08 22:10:32.576
SPR,122969,2018-08-11 22:56:16.238
SPR,122980,2018-08-13 09:39:34.673
SPR,122981,2018-08-13 17:50:23.370
SPR,122989,2018-08-17 07:53:12.454
SPR,122997,2018-08-19 20:44:13.975
SPR,123014,2018-08-23 20:54:33.831
SPR,123021,2018-08-24 20:44:47.294
SPR,123024,2018-08-25 18:12:45.693
SPR,123028,2018-08-26 17:35:02.810
SPR,123036,2018-08-30 23:24:08.048
SPR,123039,2018-09-01 04:35:28.746
SPR,123042,2018-09-03 03:15:43.820
SPR,123054,2018-09-05 17:27:58.865
SPR,123056,2018-09-05 19:18:57.142
SPR,123070,2018-09-13 22:23:25.887
SPR,123072,2018-09-14 22:54:28.194
SPR,123083,2018-09-19 01:50:30.117
SPR,123129,2018-10-02 04:47:56.679
SPR,123136,2018-10-03 22:52:51.255
SPR,123142,2018-10-05 11:49:36.814
SPR,123144,2018-10-06 12:29:14.811
SPR,123180,2018-10-16 06:51:16.398
SPR,123204,2018-10-27 08:41:24.481
SPR,123205,2018-10-27 23:35:03.969
SPR,123206,2018-10-28 01:18:49.237
SPR,123212,2018-10-30 02:04:01.972
SPR,123218,2018-11-02 02:07:45.870
SPR,123231,2018-11-04 15:06:24.152
SPR,123248,2018-11-10 16:24:06.512
SPR,123252,2018-11-11 15:02:38.147
SPR,123263,2018-11-16 18:59:21.757
SPR,123268,2018-11-21 06:18:56.042
SPR,123274,2018-11-22 14:14:05.568
SPR,123279,2018-11-23 11:34:12.346
SPR,123341,2018-12-31 19:11:06.395
SPR,123342,2019-01-01 21:08:31.280
SPR,123349,2019-01-08 00:49:45.421
SPR,123356,2019-01-16 03:34:27.116
SPR,123374,2019-01-24 04:02:48.304
SPR,123385,2019-01-31 11:43:22.498
SPR,123400,2019-02-08 06:19:22.626
SPR,123455,2019-03-25 20:34:50.339
SPR,123492,2019-04-22 21:28:32.230
SPR,123516,2019-05-05 02:08:10.598
SPR,123517,2019-05-05 02:10:15.060
SPR,123521,2019-05-06 18:37:26.852
SPR,123622,2019-06-18 15:30:35.633
SPR,123624,2019-06-19 22:32:53.117
SPR,123663,2019-07-01 19:34:55.064
SPR,123668,2019-07-03 15:44:02.834
SPR,123669,2019-07-03 15:46:46.968
SPR,123686,2019-07-16 16:45:04.589
SPR,123703,2019-07-23 01:03:05.476
SPR,123713,2019-08-02 16:33:37.392
SPR,123795,2019-10-02 06:17:00.723
SPR,123798,2019-10-02 18:53:57.535
SPR,123800,2019-10-04 03:31:21.797
SPR,123806,2019-10-06 05:15:07.238
SPR,123961,2019-12-03 02:34:46.315
SPR,124349,2020-04-25 19:25:02.930
SPR,124397,2020-05-10 10:26:42.115
SPR,124408,2020-05-16 03:56:49.483
SPR,124409,2020-05-16 03:58:07.431
SPR,124463,2020-06-10 07:32:26.640
SPR,124464,2020-06-10 07:32:44.534
SPR,124465,2020-06-10 07:33:21.535
SPR,124645,2020-10-09 10:13:45.015
SPR,124650,2020-10-12 22:28:14.016
SPR,124728,2020-11-09 08:45:52.027
SPR,124779,2020-11-30 10:32:08.878
SPR,124780,2020-11-30 10:35:15.420
SPR,124939,2021-01-23 17:35:06.135
SPR,125010,2021-02-24 06:33:09.486
SPR,125021,2021-02-27 00:08:38.774
SPR,125032,2021-03-02 07:06:37.623
SPR,125033,2021-03-02 09:21:00.209
SPR,125066,2021-03-13 03:06:20.151
SPR,125111,2021-04-05 18:42:39.002
SPR,125207,2021-05-14 04:46:57.455
SPR,125212,2021-05-17 15:28:52.514
SPR,125226,2021-05-25 22:58:33.426
SPR,125279,2021-06-14 16:31:51.417
SPR,125295,2021-06-20 11:11:08.600
SPR,125319,2021-07-02 13:28:14.584
SPR,125467,2021-09-25 23:01:59.322
SPR,125492,2021-10-04 03:19:23.935
SPR,125558,2021-10-24 19:19:52.991
SPR,125684,2021-12-11 23:16:35.642
SPR,125690,2021-12-13 14:41:05.590
SPR,125696,2021-12-16 02:50:57.673
SPR,125732,2021-12-29 15:57:44.946
SPR,125737,2021-12-31 09:25:29.332
SPR,125814,2022-01-22 23:13:52.140
TVR,122033,2018-03-30 18:10:37.350
TVR,122070,2018-04-19 05:42:57.625
TVR,122073,2018-04-20 17:04:23.837
TVR,122077,2018-04-24 01:03:01.512
TVR,122169,2018-05-28 03:13:15.176
TVR,122180,2018-06-02 08:30:29.818
TVR,122188,2018-06-07 23:47:27.351
TVR,122195,2018-06-09 02:29:23.621
TVR,122196,2018-06-09 03:28:24.053
TVR,122210,2018-06-14 00:46:14.275
TVR,122214,2018-06-15 11:19:25.088
TVR,122246,2018-07-02 05:59:40.027
TVR,122247,2018-07-02 06:11:05.233
TVR,122249,2018-07-04 01:50:11.426
TVR,122250,2018-07-04 01:54:30.489
TVR,122251,2018-07-04 01:58:17.773
TVR,122252,2018-07-04 02:49:55.392
TVR,122253,2018-07-04 03:21:49.611
TVR,122254,2018-07-04 03:39:31.447
TVR,122255,2018-07-04 03:41:25.884
TVR,122256,2018-07-04 03:52:04.580
TVR,122257,2018-07-04 03:57:43.689
TVR,122258,2018-07-04 04:08:34.139
TVR,122259,2018-07-04 04:13:50.444
TVR,122260,2018-07-04 04:19:22.418
TVR,122262,2018-07-04 04:27:22.040
TVR,122263,2018-07-04 04:35:12.129
TVR,122264,2018-07-04 04:39:37.819
TVR,122265,2018-07-04 05:04:35.254
TVR,122266,2018-07-04 05:05:26.502
TVR,122267,2018-07-04 05:12:12.912
TVR,122268,2018-07-04 05:22:41.535
TVR,122269,2018-07-04 05:31:33.406
TVR,122270,2018-07-04 05:57:26.744
TVR,122271,2018-07-04 06:06:04.290
TVR,122272,2018-07-04 06:07:37.734
TVR,122273,2018-07-04 06:09:01.658
TVR,122274,2018-07-04 06:16:54.007
TVR,122275,2018-07-04 06:52:50.109
TVR,122276,2018-07-04 07:07:36.517
TVR,122278,2018-07-04 07:54:47.390
TVR,122279,2018-07-04 08:59:00.163
TVR,122280,2018-07-04 09:04:20.074
TVR,122282,2018-07-04 11:16:35.775
TVR,122283,2018-07-04 11:59:05.226
TVR,122284,2018-07-04 12:29:11.143
TVR,122288,2018-07-04 17:17:14.735
TVR,122291,2018-07-04 18:28:43.186
TVR,122292,2018-07-04 18:35:26.295
TVR,122293,2018-07-04 18:37:06.912
TVR,122294,2018-07-04 18:44:42.093
TVR,122296,2018-07-04 19:45:43.397
TVR,122297,2018-07-04 19:51:28.657
TVR,122298,2018-07-04 19:55:36.661
TVR,122299,2018-07-04 19:59:12.031
TVR,122300,2018-07-04 20:04:59.579
TVR,122301,2018-07-04 20:08:34.980
TVR,122302,2018-07-04 20:15:01.821
TVR,122304,2018-07-04 20:33:10.005
TVR,122305,2018-07-04 20:33:33.729
TVR,122306,2018-07-04 20:42:18.178
TVR,122308,2018-07-04 20:46:20.628
TVR,122309,2018-07-04 20:51:33.254
TVR,122311,2018-07-04 21:02:58.610
TVR,122312,2018-07-04 21:09:17.755
TVR,122313,2018-07-04 21:10:24.670
TVR,122314,2018-07-04 21:16:26.135
TVR,122315,2018-07-04 21:17:02.171
TVR,122317,2018-07-04 21:27:06.685
TVR,122318,2018-07-04 21:32:45.042
TVR,122319,2018-07-04 21:38:23.799
TVR,122320,2018-07-04 21:49:31.289
TVR,122321,2018-07-04 21:52:30.395
TVR,122322,2018-07-04 22:03:55.704
TVR,122323,2018-07-04 22:14:24.587
TVR,122324,2018-07-04 22:17:42.235
TVR,122325,2018-07-04 22:18:52.538
TVR,122326,2018-07-04 22:22:18.980
TVR,122327,2018-07-04 22:30:09.836
TVR,122328,2018-07-04 22:36:07.107
TVR,122329,2018-07-04 22:40:10.581
TVR,122331,2018-07-04 22:48:13.835
TVR,122332,2018-07-04 23:01:29.787
TVR,122333,2018-07-04 23:03:43.191
TVR,122334,2018-07-04 23:04:52.968
TVR,122335,2018-07-04 23:25:56.635
TVR,122336,2018-07-04 23:29:48.501
TVR,122337,2018-07-04 23:45:46.326
TVR,122339,2018-07-05 00:12:16.233
TVR,122340,2018-07-05 00:28:02.754
TVR,122341,2018-07-05 00:30:20.911
TVR,122343,2018-07-05 00:38:37.129
TVR,122345,2018-07-05 00:44:10.444
TVR,122346,2018-07-05 00:51:15.869
TVR,122347,2018-07-05 00:54:33.219
TVR,122348,2018-07-05 00:55:10.208
TVR,122350,2018-07-05 01:18:14.744
TVR,122351,2018-07-05 01:19:06.659
TVR,122352,2018-07-05 01:19:58.786
TVR,122353,2018-07-05 01:24:51.982
TVR,122354,2018-07-05 01:32:01.990
TVR,122355,2018-07-05 01:35:43.529
TVR,122356,2018-07-05 01:47:03.444
TVR,122357,2018-07-05 01:49:42.540
